CASE_ID,GPS_NAC_ADOPTER,SURVEY_SOURCE,HOME,STATE,AGE_BINNED,EDUC_BINNED,F1,F2,TRIG1,TRIG3,TRIG2,TRIG4,N1,N2,N3,F3,F4,CIJM1,CIJM2,CIJM3,CNS1,CNS2,CNS4,VB1,VB2,VB3,VA1,VA2,VA3,VT1,VT2,VT3,VE1,VE2,VE4,VO1,VO2,VO3,PN1,PN2,PN3,E2,BTE7,BB1,BB2,BB3,BTE8,BE13,BE10,Co3,BE11,M3,BO15,BTE9,PBC7,PBC9,M2,PBC3,M4,PBC5,M1,Tru5,Tr1,Tr2,Tr3,Dep1,Dep2,Dep3,M6,Suit1,Suit2,O3,SN1,SN4,SN5,DV1,DV2,DV3,DV4,DV7,INT_Q1,INT_Q2,INT_Q3,INT_Q4,INT_Q5,INT_Q6,INT_Q7,TR_GOV,TR_COMP,TR_TRADE,TR_UTIL,TR_ONLINE,TR_FRFAM,TR_NEIGHB,TR_ENVORG,TR_UNIV,INV_NEIGHFR,INV_PARTY,INV_ONLINECUST,INV_ONLINEVIDEO,INV_REVIEWS,INV_FACEBK,INV_GOVTWEB,WINTER_NOPV_BINNED,SUMMER_NOPV_BINNED,BILLS,POWER,STANCE,SOCIAL,ECON,CITYYRS_BINNED,HMYRS_1_TEXT,SQFT_BINNED,GENDER,PEOPLE_TOT_3PLUS,HAVE_KIDS,EMPLOY_1,EMPLOY_2,EMPLOY_5,RETIRED,FINANCIAL,INCOME_BINNED
1177,1,1,1,4,1,3,1,1,0,1,1,1,0,1,0,0,0,5,4,4,4,5,4,5,5,5,5,4,5,5,4,4,4,4,4,0,5,4,5,4,5,4,5,5,5,4,5,5,5,5,4,5,4,5,4,3,3,5,5,3,4,4,5,4,5,4,5,4,4,2,5,5,5,4,5,3,4,4,4,4,4,5,4,4,5,4,4,4,3,3,4,4,4,5,4,4,5,3,4,4,3,4,4,2,3,2,1,2,3,4,2,30,1,0,1,1,1,0,0,0,2,2
1178,1,1,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,3,4,4,3,5,5,5,4,5,4,3,3,3,3,3,3,3,4,4,4,4,3,3,3,4,3,3,3,2,3,2,3,4,98,98,5,3,4,3,3,4,4,2,98,3,4,2,3,2,2,2,98,3,2,98,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,4,2,2,2,1,1,1,2,2,1,2,4,5,3,1,3,3,3,1,20,3,1,0,0,1,0,0,0,1,3
1179,1,1,1,4,3,1,0,1,0,1,1,1,0,0,0,0,0,3,3,3,2,2,2,4,4,3,4,2,2,3,4,3,2,2,3,2,2,2,3,3,3,4,3,4,4,4,3,3,3,3,3,3,3,4,4,3,98,4,4,4,4,4,4,4,3,3,3,3,2,98,2,3,4,2,4,3,4,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,2,1,97,98,98,8,4,1,0,0,0,0,1,0,0,2,1
1180,1,1,1,1,4,2,0,1,0,1,0,0,0,0,0,0,0,4,4,4,4,3,3,4,3,4,5,3,4,4,5,3,5,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,2,1,3,4,3,3,4,3,3,4,4,4,4,4,3,3,3,4,4,4,2,4,2,4,98,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,3,4,4,2,2,3,4,4,4,3,3,2,6,7,3,1,5,5,5,6,20,4,0,0,0,0,0,0,1,1,4
1181,1,1,1,2,1,4,1,1,0,0,0,0,0,0,0,0,0,3,4,3,2,1,3,3,3,3,3,4,3,5,4,4,4,4,3,3,3,2,4,4,4,3,2,4,4,4,4,2,4,2,2,2,4,3,5,4,3,4,4,4,4,4,4,4,4,2,4,4,3,2,2,2,4,2,3,4,4,4,3,1,2,2,2,1,2,1,2,2,3,3,2,4,4,4,3,4,4,2,5,4,5,4,2,6,5,5,4,4,4,4,5,3,2,1,1,1,1,0,0,0,2,3
1182,1,1,1,1,3,4,1,1,1,1,1,0,1,1,1,0,1,3,4,3,5,4,4,3,3,3,5,4,5,5,5,3,4,4,2,4,4,4,3,4,4,5,2,3,4,4,3,3,3,3,3,3,2,3,2,4,3,4,4,3,4,5,4,5,4,3,4,4,4,5,4,2,98,3,98,3,3,2,2,1,2,1,2,2,3,2,3,3,3,2,3,3,2,3,2,4,5,4,5,5,4,2,4,11,11,3,3,3,2,3,5,5,4,0,1,0,0,1,0,0,1,4
1183,1,1,1,2,4,3,0,1,0,0,0,0,0,0,0,0,0,3,3,2,2,2,3,4,4,4,5,4,4,5,5,4,3,1,2,4,4,3,3,4,4,4,4,4,4,4,98,4,4,4,98,98,3,98,2,98,98,4,3,98,2,4,4,4,4,4,98,98,98,98,4,1,3,3,3,4,4,4,5,4,5,5,5,5,5,5,5,2,3,3,2,3,2,2,3,3,4,4,4,3,1,1,3,6,3,4,1,97,96,98,3,1,4,0,0,0,1,0,0,0,1,5
1184,1,1,1,1,3,3,1,1,1,1,1,0,0,0,0,1,0,5,5,3,3,3,3,3,3,3,5,4,3,5,5,3,1,1,3,1,3,4,3,3,5,3,4,3,3,4,4,3,98,4,98,98,5,5,5,5,5,5,5,5,5,5,5,5,5,98,5,5,2,1,2,3,3,1,3,5,5,3,4,1,4,3,5,5,5,4,5,1,1,3,3,4,5,5,3,3,5,3,4,2,4,4,4,5,8,5,2,4,4,4,3,4,4,0,1,0,0,0,0,1,2,4
1185,1,1,1,4,4,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,98,5,5,5,98,5,3,3,5,1,1,1,3,1,1,3,3,3,1,1,5,5,1,5,1,1,1,1,1,1,3,1,3,3,3,3,3,3,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,5,5,1,1,1,1,1,,,3,1,90,96,96,8,15,1,95,0,0,0,0,0,1,1,95
1186,1,1,1,4,4,3,1,1,0,1,1,0,0,0,0,1,0,4,3,3,3,3,3,4,4,3,4,5,5,4,5,3,2,3,3,4,4,5,2,4,4,4,4,3,3,4,3,2,4,2,3,2,2,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,2,4,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1,2,2,4,4,2,2,2,1,1,1,1,1,2,3,3,3,2,3,3,4,5,15,2,0,1,0,0,0,0,1,1,4
1187,1,1,1,3,4,4,1,0,0,1,0,0,0,0,0,1,0,5,5,5,1,1,3,2,3,1,5,5,5,5,5,2,2,5,4,5,2,1,3,1,4,3,1,3,3,3,1,1,2,2,2,5,1,5,4,4,4,5,3,5,4,4,4,4,4,2,4,4,1,1,1,5,4,3,1,4,4,2,1,1,3,1,1,1,3,2,2,1,1,1,2,3,5,4,2,3,4,1,1,1,1,1,1,8,11,4,2,4,3,5,4,10,4,0,0,0,0,0,0,1,1,5
1188,1,1,1,4,3,4,1,1,0,1,1,0,0,0,0,1,1,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,3,4,4,2,3,3,4,3,3,3,3,3,4,2,2,4,3,3,3,2,4,2,4,3,4,3,3,3,3,1,1,1,1,3,1,4,3,4,2,3,2,2,2,1,2,2,1,2,3,2,2,3,3,4,3,1,2,5,2,3,1,4,1,4,7,9,3,2,2,2,3,3,1,4,0,1,0,0,1,0,0,4,1
1189,1,1,1,4,4,2,1,0,1,1,1,1,1,1,0,0,1,4,4,3,2,3,2,5,5,5,5,4,4,4,5,4,4,3,3,4,4,3,3,4,4,4,4,4,4,3,3,3,2,3,4,2,3,3,3,3,3,4,3,4,3,3,4,4,4,3,3,3,2,2,2,3,3,2,3,4,4,3,3,2,4,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,4,4,4,4,3,4,4,2,2,3,2,2,2,2,8,20,3,0,0,0,0,0,0,1,2,1
1190,1,1,1,3,2,1,0,1,0,0,0,0,1,0,0,0,0,4,4,3,3,3,4,4,4,3,4,5,4,5,5,5,3,3,3,3,3,3,3,3,4,4,3,4,4,4,5,3,4,3,98,98,4,98,98,5,98,5,98,5,3,3,3,4,5,3,4,4,1,3,1,3,98,98,3,3,4,3,3,2,3,3,2,1,2,2,3,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,7,4,3,97,98,98,3,30,1,1,0,0,1,0,0,0,2,3
1191,1,1,1,4,2,1,1,1,0,0,1,0,0,0,0,0,0,3,3,3,2,2,3,3,4,3,3,3,3,4,4,3,3,3,2,4,3,3,2,2,4,2,98,3,2,4,4,98,98,3,98,2,2,3,4,98,98,98,98,4,98,4,3,4,4,98,4,3,98,98,3,2,4,2,4,4,4,3,4,2,3,2,3,1,2,3,2,2,3,3,3,4,4,3,2,3,2,3,4,3,3,3,3,2,4,4,2,5,5,5,6,5,1,1,0,0,0,1,0,0,2,1
1192,1,1,1,4,2,2,1,1,1,1,1,0,1,1,0,0,0,3,4,3,3,2,3,1,1,0,3,3,2,5,4,4,4,2,1,3,3,2,98,1,1,2,3,98,2,4,4,4,4,3,98,3,2,2,1,1,1,2,98,2,2,4,98,4,2,98,1,1,1,2,2,1,4,2,4,4,4,3,3,4,3,3,3,3,3,3,3,1,3,2,1,3,3,3,1,2,3,2,2,2,1,2,2,5,7,4,3,4,4,4,3,13,2,1,1,1,0,0,1,0,2,95
1193,1,1,1,1,4,4,1,1,0,0,0,1,0,0,0,1,0,3,3,3,2,2,2,3,3,2,3,4,4,2,3,3,2,3,2,3,2,2,4,4,3,5,4,4,4,4,4,3,4,4,3,2,2,2,2,2,2,2,4,2,4,4,4,4,3,4,2,2,2,4,4,2,4,2,4,4,4,4,4,2,3,3,3,2,3,4,3,3,3,3,2,3,3,3,3,4,3,2,3,1,1,1,3,5,10,4,3,1,1,1,8,15,4,0,1,0,0,0,0,1,1,4
1194,1,1,1,3,4,1,1,0,1,1,0,0,1,1,0,1,0,3,3,3,1,1,3,4,5,4,5,4,4,5,5,4,4,3,3,4,5,4,3,3,4,3,2,3,3,3,2,2,4,2,3,4,3,3,5,4,98,5,4,5,4,5,4,5,4,4,5,5,1,3,1,3,3,3,4,3,3,98,3,1,2,99,99,3,3,3,3,2,2,2,2,3,4,3,3,3,5,5,5,5,5,99,5,5,5,3,1,97,98,98,6,20,2,1,0,0,0,0,0,1,2,95
1195,1,1,1,2,4,1,0,0,0,1,0,0,0,0,0,0,0,4,4,3,2,2,3,4,4,3,4,2,3,2,3,3,4,2,3,3,3,2,3,3,4,3,4,3,3,4,3,4,3,4,4,2,2,2,4,3,3,4,4,4,3,3,4,4,4,3,4,4,2,3,2,2,4,3,3,4,4,2,2,2,3,2,2,3,2,2,2,3,3,3,3,4,3,3,2,3,3,3,2,1,2,1,2,4,3,3,1,97,98,98,8,5,1,0,0,0,0,0,0,1,3,1
1196,1,1,1,4,4,4,1,1,0,1,1,0,0,0,1,0,0,4,4,4,4,4,4,4,4,4,5,4,5,5,5,4,4,3,3,5,4,3,4,4,4,4,98,4,4,4,98,98,98,98,98,2,2,2,4,98,98,4,2,3,2,4,4,4,4,4,3,3,2,98,1,2,4,2,4,5,4,5,4,98,5,5,5,5,5,5,5,3,3,3,4,4,4,4,5,5,4,2,4,5,5,1,4,4,5,3,1,4,4,4,1,18,2,0,0,0,0,0,0,1,1,4
1197,1,1,1,3,3,4,1,1,0,1,1,1,1,1,1,0,1,4,3,3,3,3,3,4,5,5,5,5,5,5,4,3,0,3,4,5,5,5,5,4,4,5,2,4,4,3,2,3,3,3,3,2,2,1,2,4,5,4,2,4,3,4,4,4,4,3,4,3,1,1,1,1,4,1,3,4,4,2,4,1,3,4,4,4,4,4,4,3,1,1,3,4,3,3,3,3,3,1,5,4,5,5,5,4,9,3,2,1,1,1,4,10,4,1,0,0,0,1,0,0,2,2
1198,1,1,1,4,4,2,1,0,0,1,1,1,0,0,0,0,0,4,4,4,3,2,3,4,4,4,4,4,4,5,5,3,3,3,3,3,4,3,4,3,4,4,4,4,3,4,4,4,4,98,4,3,3,3,3,4,98,4,4,5,3,98,4,4,4,4,3,4,98,5,5,3,98,2,3,4,4,98,4,2,1,1,2,1,2,3,4,2,2,3,2,2,3,3,2,2,3,2,2,2,2,1,2,2,3,3,1,4,4,5,6,10,2,0,0,0,0,0,0,1,2,2
1199,1,1,1,4,4,1,1,0,1,1,1,0,1,1,0,1,0,3,1,1,1,1,2,3,4,3,5,5,5,4,5,4,2,2,3,4,4,4,3,3,4,4,98,98,98,3,4,3,3,2,4,98,3,98,3,98,98,4,3,3,3,5,3,4,3,98,3,98,1,3,1,1,98,3,3,2,5,2,2,1,1,1,1,1,1,1,1,3,2,2,3,2,3,2,2,2,2,1,2,2,2,1,3,5,4,3,1,2,2,2,8,10,2,0,0,0,0,0,0,1,2,2
1200,1,1,1,3,2,2,1,1,0,1,1,0,0,0,0,1,0,4,3,3,4,4,4,3,3,3,5,4,3,4,5,4,3,3,3,3,3,4,4,4,4,5,4,4,3,3,5,3,3,3,3,2,4,4,4,3,4,4,3,4,3,4,5,4,4,3,4,4,2,2,2,2,3,2,4,4,4,4,4,4,4,4,5,4,5,5,4,3,3,4,4,3,4,4,3,4,5,4,4,4,5,5,4,3,6,3,1,3,4,4,1,20,2,0,0,0,1,0,0,0,1,2
1201,1,1,1,4,1,2,1,1,0,1,1,1,0,1,1,1,0,5,5,4,5,4,5,5,5,4,4,3,5,4,5,5,4,4,4,4,4,5,4,4,4,4,4,4,5,5,5,5,5,4,5,5,2,2,2,4,4,4,4,4,3,4,4,5,5,4,4,4,2,4,1,2,4,2,4,4,5,4,5,4,5,5,5,5,5,5,5,3,5,3,5,3,5,4,3,3,4,5,3,3,4,4,3,1,2,3,3,4,4,4,6,30,1,1,0,0,0,0,1,0,2,1
1202,1,1,2,3,4,2,0,0,0,1,1,0,0,0,0,0,0,3,2,2,3,3,2,2,2,2,4,3,3,2,3,3,2,3,3,2,2,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,2,1,2,3,3,3,3,3,2,2,3,2,3,2,1,1,1,1,1,3,5,3,2,3,3,3,5,14,1,1,0,0,0,0,0,1,3,1
1203,1,1,1,3,1,4,1,1,1,1,1,0,1,1,1,0,1,5,5,5,5,5,4,4,4,4,4,5,5,5,5,3,4,3,3,4,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,1,2,1,1,1,1,3,3,2,1,4,4,5,4,5,1,1,1,1,1,1,5,1,5,5,5,4,5,4,5,5,5,5,5,5,5,4,3,3,4,5,5,5,4,5,5,2,5,4,5,3,5,5,3,3,1,2,2,2,2,40,4,1,1,1,1,0,0,0,1,3
1204,1,1,1,4,1,3,1,1,0,1,0,0,0,1,0,1,0,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,4,5,5,5,4,5,5,5,1,2,1,4,2,4,4,4,5,3,3,4,4,4,4,3,4,1,1,1,1,4,1,4,4,4,4,4,3,3,3,2,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,4,4,3,3,5,5,5,1,5,2,0,1,1,1,0,0,0,2,1
1205,1,1,1,2,1,3,1,0,0,1,0,0,0,0,0,0,0,1,1,1,4,3,3,4,4,4,4,3,5,2,5,3,3,3,3,2,2,2,3,4,4,5,3,4,4,4,3,2,2,1,1,98,3,98,3,4,98,98,2,98,4,4,2,1,3,3,3,4,4,4,4,2,4,2,98,1,1,3,2,1,2,2,1,1,2,3,3,4,2,2,1,3,3,2,2,3,2,1,4,3,4,2,4,4,4,3,2,3,3,3,3,10,2,0,1,1,1,0,0,0,2,4
1206,1,1,1,3,3,2,1,1,0,1,0,1,1,0,0,0,0,3,3,3,4,4,4,5,5,5,5,5,5,5,5,5,3,5,2,3,3,3,5,5,5,5,4,5,98,5,5,4,5,5,4,3,2,3,1,98,98,4,3,4,2,4,4,4,4,98,2,3,1,1,1,1,4,1,5,5,5,4,4,3,5,5,5,5,5,5,5,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,5,6,4,1,3,3,4,1,25,4,1,1,1,0,0,0,0,2,2
1207,1,1,1,4,1,3,0,1,0,1,0,0,0,0,0,1,0,3,4,4,2,3,2,4,4,4,4,4,4,3,5,3,2,3,3,4,3,5,2,2,4,4,98,98,98,98,3,2,98,3,98,4,4,2,2,4,98,5,98,5,98,5,4,5,2,98,4,4,2,98,2,2,3,2,4,4,4,2,1,1,2,2,2,2,5,3,3,4,1,2,3,4,4,4,2,3,4,1,2,1,3,2,2,4,9,4,4,3,1,5,7,10,2,1,1,0,1,0,0,0,3,3
1208,1,1,1,2,4,2,1,1,0,1,1,0,0,0,0,1,0,4,5,4,3,5,3,5,5,5,4,4,4,5,5,3,1,2,1,4,4,5,3,2,3,1,2,4,1,4,2,3,3,4,5,2,2,2,5,2,3,5,2,5,2,5,3,5,5,3,4,5,4,98,4,1,4,4,5,5,5,3,3,3,4,3,3,3,4,4,4,3,2,3,2,4,4,4,3,3,5,3,4,4,5,3,4,6,6,3,2,4,4,4,7,15,1,0,0,0,0,0,0,1,1,3
1209,1,1,1,4,4,4,1,1,1,1,1,0,1,0,1,0,0,4,3,4,4,4,4,4,4,4,4,5,4,5,5,4,4,4,2,4,3,4,4,4,5,4,98,4,4,4,4,4,4,4,4,2,2,2,4,3,3,4,3,4,2,4,4,4,3,4,3,3,2,2,2,2,4,2,4,4,4,2,4,2,2,2,2,2,4,4,4,4,3,3,4,3,4,4,2,3,3,1,2,2,2,2,3,6,6,3,3,3,3,3,3,8,4,0,0,0,0,0,0,1,1,95
1210,1,1,1,4,3,3,1,0,1,1,1,1,1,0,1,1,0,3,3,3,2,2,2,3,3,3,4,4,4,4,5,3,3,3,2,3,4,4,2,1,4,2,2,2,1,2,2,1,1,3,2,4,3,4,3,4,4,4,3,3,3,5,4,4,3,3,4,4,2,2,1,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,1,2,5,1,2,1,2,1,1,6,6,5,3,3,3,4,5,20,2,1,0,0,0,0,0,1,2,1
1211,1,1,1,4,2,2,0,1,0,1,1,0,0,0,0,1,0,4,4,4,3,3,3,3,3,3,3,4,3,5,5,3,2,2,2,3,3,3,3,3,3,2,4,3,3,3,4,2,3,4,4,3,3,3,4,4,3,5,3,4,3,4,4,4,4,3,4,4,2,2,2,2,3,3,3,4,4,3,3,2,3,2,3,2,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,4,1,4,4,4,2,10,3,0,0,0,0,0,0,1,2,2
1212,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,3,5,4,4,3,3,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,2,1,3,3,3,2,3,2,3,3,2,2,1,2,3,3,3,3,5,4,3,2,97,96,96,7,10,2,1,0,0,0,0,0,1,1,95
1213,1,1,1,2,2,2,1,1,1,1,1,0,0,1,0,0,0,3,4,5,4,4,3,4,4,4,5,4,5,5,5,5,4,3,3,5,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,3,2,5,3,5,4,5,4,4,4,4,3,3,4,5,1,1,1,3,4,2,4,5,5,4,3,2,5,4,4,5,5,2,5,2,3,2,3,4,5,4,3,4,4,1,5,4,5,2,2,11,11,4,1,3,3,4,3,10,4,0,1,1,0,1,0,0,3,3
1214,1,1,1,4,4,2,1,0,0,1,0,0,1,1,0,1,0,1,3,3,1,1,4,4,4,3,5,4,4,5,5,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,1,2,5,4,3,4,4,3,4,4,2,4,2,3,4,4,1,1,1,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,1,1,3,3,1,1,1,1,1,1,1,5,5,3,1,3,3,3,8,10,1,0,0,0,0,0,0,1,2,1
1215,1,1,1,1,3,4,1,1,1,1,0,0,1,1,0,1,0,5,4,4,3,3,4,4,4,4,5,5,5,5,4,3,3,3,3,3,3,2,4,4,4,5,4,4,5,5,4,4,4,4,4,2,3,2,4,3,3,3,3,3,2,4,4,4,4,4,2,3,1,2,2,2,4,2,4,4,4,4,5,3,4,4,4,5,5,4,4,3,3,4,2,3,4,4,3,4,4,3,3,3,4,4,4,5,9,3,4,2,2,2,3,5,4,1,0,0,0,0,0,1,1,95
1216,1,1,1,2,1,2,1,1,0,1,1,0,0,0,1,1,1,5,5,5,5,5,5,3,3,3,4,3,5,4,5,3,3,3,3,3,3,4,3,3,4,3,4,4,3,2,3,2,2,4,3,3,3,4,5,2,3,5,5,3,5,5,4,5,4,4,5,4,3,2,3,2,3,2,4,5,5,4,5,3,2,4,3,4,5,2,5,5,3,4,4,3,4,4,3,4,4,4,4,4,4,1,4,3,3,3,3,3,3,3,3,15,3,0,0,0,1,0,0,0,1,2
1217,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,4,3,3,2,2,3,4,4,4,4,4,4,4,5,4,3,4,3,4,4,4,2,3,3,4,2,3,3,2,3,2,2,2,2,2,3,4,3,4,4,4,3,4,3,4,3,4,2,3,4,4,2,4,4,2,2,4,3,4,3,2,2,2,2,1,1,1,1,1,2,3,3,3,3,3,4,3,3,3,3,1,4,2,4,4,4,,,4,4,4,4,4,4,20,2,1,1,0,0,0,1,0,3,3
1218,1,1,1,4,4,3,1,1,1,1,0,0,1,1,0,1,0,4,3,4,4,4,4,3,4,3,4,2,4,5,4,4,2,2,2,5,3,5,3,4,2,5,3,3,4,3,3,1,1,3,3,1,1,2,2,2,3,4,2,3,4,4,3,2,2,4,3,2,1,1,1,1,3,1,4,4,3,4,1,1,3,2,2,2,2,4,3,3,3,4,3,3,3,3,3,3,4,2,3,3,3,3,4,3,5,3,1,3,2,4,7,15,3,0,0,0,0,0,0,1,1,4
1219,1,1,1,3,3,4,1,0,1,1,1,0,0,0,1,1,0,3,4,3,4,2,3,4,2,2,3,0,4,1,5,5,4,2,3,4,3,3,1,1,1,1,3,1,1,1,1,1,1,2,1,5,3,5,5,5,5,5,98,1,3,5,5,5,1,1,5,5,1,1,1,1,98,98,98,1,1,3,3,1,5,1,1,1,1,1,1,1,1,1,3,3,4,3,1,1,4,3,5,1,5,1,1,5,2,3,2,4,3,5,2,1,4,0,0,0,0,0,0,1,1,5
1220,1,1,1,3,1,3,1,0,0,1,1,1,0,0,0,0,0,3,5,5,2,2,3,4,2,1,5,4,3,5,5,5,2,1,1,2,1,3,3,3,2,1,3,2,1,1,1,1,3,2,1,5,2,5,5,4,4,5,5,5,5,5,4,4,4,2,2,5,1,1,1,4,1,5,4,1,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,3,5,3,1,1,3,5,3,2,1,1,1,2,6,3,1,4,4,4,1,1,4,1,1,1,0,0,1,0,2,95
1221,1,1,1,1,2,1,0,0,0,1,1,0,0,0,0,1,0,3,4,3,3,2,3,2,2,2,4,3,3,3,3,2,2,3,2,3,3,2,3,3,4,4,4,4,4,4,3,3,3,3,3,2,3,3,3,98,98,98,3,3,2,4,4,4,3,98,3,4,2,4,2,2,3,2,3,4,4,2,98,2,4,3,1,3,4,3,4,3,3,3,2,3,5,3,3,3,3,1,2,2,1,2,2,5,7,4,4,97,98,98,5,15,1,1,1,0,1,0,0,0,2,4
1222,1,1,1,2,4,2,1,0,0,1,0,1,1,0,0,0,0,3,3,3,3,3,3,4,4,4,3,4,4,4,5,4,3,4,3,4,4,4,4,4,3,5,3,4,4,3,3,3,3,3,3,2,2,2,4,3,3,4,3,3,3,4,4,4,3,4,3,3,4,4,4,1,3,2,4,3,3,3,3,2,2,1,2,2,2,2,2,3,3,3,3,3,4,3,3,3,3,2,1,1,1,1,1,4,5,4,4,2,2,2,7,10,2,1,1,0,0,0,0,1,1,95
1223,1,1,1,4,4,3,1,1,1,1,1,1,1,1,0,1,0,2,3,3,2,1,2,4,4,3,5,5,5,5,5,5,3,3,3,2,3,4,4,4,3,4,4,3,3,3,4,2,3,2,3,2,2,2,4,3,3,3,3,3,3,5,4,5,4,4,4,3,1,3,1,3,5,1,5,5,5,4,2,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,4,5,3,3,2,3,2,5,5,7,3,1,3,3,3,7,4,4,1,0,0,0,0,0,1,1,4
1224,1,1,1,3,4,2,1,0,1,0,1,0,0,1,0,0,0,4,4,4,2,2,2,5,5,5,5,4,5,5,5,5,2,3,1,1,2,2,3,3,4,98,3,3,98,4,3,98,3,3,3,98,3,98,98,4,4,98,98,5,98,5,5,5,5,98,4,98,1,1,1,1,98,2,98,98,5,98,98,2,2,3,3,3,3,3,3,1,3,2,2,3,5,4,3,3,3,3,3,1,1,1,1,3,3,4,2,4,3,5,2,20,2,1,0,0,0,0,0,1,2,1
1225,1,1,1,4,4,2,1,1,0,1,1,0,0,1,0,1,1,3,3,3,2,2,3,3,3,3,3,2,3,4,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,3,4,4,4,5,2,4,5,4,4,4,4,4,4,5,3,4,3,4,3,5,1,4,1,2,3,3,4,4,4,2,2,2,1,1,1,2,2,1,3,2,2,2,3,2,2,2,2,3,3,1,2,1,1,1,3,2,7,3,2,4,4,5,3,7,3,1,0,0,0,0,0,1,1,2
1226,1,1,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,4,5,4,3,3,4,4,4,4,4,4,4,5,5,5,1,3,3,4,3,3,4,4,5,4,4,4,3,4,4,3,3,2,3,2,4,3,4,3,3,4,3,3,3,5,4,5,4,3,4,4,4,3,4,2,3,2,3,4,5,5,3,2,4,4,3,4,5,4,5,3,3,4,3,3,4,4,3,4,5,5,3,3,4,4,3,3,1,3,3,3,2,3,8,10,2,1,0,0,0,1,0,0,1,95
1227,1,1,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,4,4,4,3,3,3,4,4,2,3,3,4,4,5,3,3,2,3,3,3,2,2,2,2,2,4,3,2,3,4,4,4,4,4,98,2,3,2,4,98,4,98,4,98,4,2,4,3,98,4,4,1,1,1,2,3,2,3,4,4,4,4,2,3,2,2,1,3,2,3,2,2,2,2,3,4,3,1,3,4,3,5,4,4,2,3,2,8,3,3,4,4,5,6,7,2,1,1,1,1,0,0,0,2,3
1228,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,2,2,4,3,4,4,4,3,3,2,2,3,2,2,4,3,4,4,98,98,98,98,98,3,98,3,2,98,4,98,4,98,98,98,98,4,98,4,4,4,2,98,4,98,98,4,4,3,3,3,98,4,4,2,3,2,2,1,1,1,2,2,1,1,1,2,1,1,3,3,2,1,4,1,1,1,1,1,1,1,3,3,2,3,3,3,3,3,1,0,0,0,1,0,0,0,1,3
1229,1,1,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,4,4,5,5,5,5,5,5,3,5,3,3,5,3,5,5,5,5,5,5,5,4,5,5,5,5,1,5,5,3,1,1,1,1,2,3,5,5,5,5,5,1,4,2,3,2,5,1,1,1,1,5,1,5,1,1,2,1,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,2,4,3,1,2,1,3,1,20,2,1,0,0,0,0,0,1,2,2
